,Glacier ID,Latitude,Longitude,Glacier Form,Mean Elevation,Minimum Elevation,Maximum Elevation,Glacier Area,Mean Width,Mean Length,Maximum Length,Average_temp,Topographic Map Year
55071,CN5Y641I0018,35.859,80.485,5.0,5540.0,5400.0,5774.0,0.25,0.6,0.4,0.5,6.814416666666667,1972.0
55072,CN5Y641I0019,35.847,80.493,2.0,5920.0,5130.0,6554.0,12.06,1.2,10.2,10.6,6.814416666666667,1972.0
55073,CN5Y641I0020,35.857,80.467,5.0,5860.0,5680.0,6120.0,0.14,0.2,0.7,0.8,6.814416666666667,1972.0
55074,CN5Y641I0021,35.862,80.466,5.0,5800.0,5640.0,6040.0,0.13,0.3,0.5,0.6,6.814416666666667,1972.0
55075,CN5Y641I0022,35.872,80.469,4.0,5880.0,5320.0,6452.0,3.82,1.0,4.0,4.1,6.814416666666667,1972.0
55076,CN5Y641I0023,35.878,80.465,5.0,5440.0,5360.0,5616.0,0.07,0.2,0.4,0.4,6.814416666666667,1972.0
55077,CN5Y641I0024,35.873,80.459,5.0,5420.0,5280.0,5650.0,0.13,0.3,0.4,0.5,6.814416666666667,1972.0
55078,CN5Y641I0025,35.871,80.455,5.0,5480.0,5340.0,5680.0,0.05,0.1,0.4,0.4,6.814416666666667,1972.0
55079,CN5Y641I0026,35.84,80.454,5.0,6080.0,5760.0,6452.0,0.11,0.1,0.8,0.9,6.814416666666667,1972.0
55080,CN5Y641I0027,35.839,80.459,5.0,6040.0,5700.0,6452.0,0.12,0.2,0.6,0.7,6.814416666666667,1972.0
55081,CN5Y641I0028,35.836,80.462,5.0,6120.0,5830.0,6400.0,0.1,0.3,0.3,0.4,6.814416666666667,1972.0
55082,CN5Y641I0029,35.83,80.436,2.0,6000.0,4630.0,6827.0,41.85,2.6,15.9,17.5,6.814416666666667,1972.0
55083,CN5Y641I0030,35.837,80.397,4.0,6100.0,5800.0,6454.0,1.79,0.5,3.4,3.5,6.814416666666667,1972.0
55084,CN5Y641I0031,35.853,80.416,4.0,5900.0,5500.0,6378.0,1.74,0.6,2.9,3.0,6.814416666666667,1972.0
55085,CN5Y641I0032,35.89,80.433,5.0,5380.0,5260.0,5542.0,0.07,0.2,0.3,0.4,6.814416666666667,1972.0
55086,CN5Y641I0033,35.885,80.432,5.0,5500.0,5490.0,5560.0,0.12,0.3,0.4,0.5,6.814416666666667,1972.0
55087,CN5Y641I0034,35.877,80.422,4.0,5580.0,5150.0,6056.0,1.19,0.9,1.4,1.6,6.814416666666667,1972.0
55088,CN5Y641I0035,35.876,80.414,5.0,5080.0,5040.0,5130.0,0.07,0.2,0.3,0.3,6.814416666666667,1972.0
55089,CN5Y641I0036,35.87,80.411,4.0,5600.0,5250.0,6056.0,1.08,0.8,1.4,1.5,6.814416666666667,1972.0
55090,CN5Y641I0037,35.867,80.406,2.0,5600.0,5040.0,6354.0,3.36,0.6,5.2,5.4,6.814416666666667,1972.0
55091,CN5Y641I0038,35.866,80.39,4.0,5580.0,5330.0,5938.0,0.4,0.4,0.9,1.0,6.814416666666667,1972.0
55092,CN5Y641I0039,35.862,80.379,2.0,5500.0,5040.0,6354.0,2.78,1.2,2.3,2.4,6.814416666666667,1972.0
55093,CN5Y641I0040,35.858,80.371,5.0,5720.0,5540.0,6000.0,0.19,0.3,0.6,0.7,6.814416666666667,1972.0
55094,CN5Y641I0041,35.865,80.369,5.0,5500.0,5420.0,5680.0,0.1,0.3,0.4,0.4,6.814416666666667,1972.0
55095,CN5Y641I0042,35.873,80.366,5.0,5500.0,5340.0,5706.0,0.17,0.3,0.5,0.6,6.814416666666667,1972.0
55096,CN5Y641I0043,35.876,80.365,4.0,5400.0,5140.0,5698.0,0.55,0.6,1.0,1.1,6.814416666666667,1972.0
55097,CN5Y641I0044,35.88,80.354,5.0,5420.0,5240.0,5698.0,0.16,0.3,0.6,0.7,6.814416666666667,1972.0
55098,CN5Y641I0045,35.891,80.342,5.0,5500.0,5400.0,5700.0,0.05,0.1,0.4,0.4,6.814416666666667,1972.0
55099,CN5Y641I0046,35.893,80.34,5.0,5520.0,5400.0,5730.0,0.06,0.2,0.4,0.4,6.814416666666667,1972.0
55100,CN5Y641I0047,35.897,80.335,5.0,5440.0,5320.0,5640.0,0.06,0.2,0.4,0.4,6.814416666666667,1972.0
55101,CN5Y641I0048,35.872,80.361,5.0,5520.0,5440.0,5680.0,0.07,0.2,0.4,0.4,6.814416666666667,1972.0
55102,CN5Y641I0049,35.864,80.364,4.0,5740.0,5360.0,6192.0,0.87,0.5,1.6,1.7,6.814416666666667,1972.0
55103,CN5Y641I0050,35.864,80.357,5.0,5540.0,5440.0,5720.0,0.07,0.1,0.5,0.5,6.814416666666667,1972.0
55104,CN5Y641I0051,35.834,80.383,3.0,5880.0,5230.0,6332.0,3.39,0.8,4.2,4.3,6.814416666666667,1972.0
55105,CN5Y641I0052,35.848,80.351,5.0,5540.0,5480.0,5966.0,0.19,0.3,0.6,0.7,6.814416666666667,1972.0
55106,CN5Y641I0053,35.849,80.381,2.0,5960.0,5220.0,5354.0,3.74,0.8,4.9,5.0,6.814416666666667,1972.0
55107,CN5Y641I0054,35.825,80.353,4.0,5920.0,5560.0,6360.0,0.6,0.8,0.8,0.9,6.814416666666667,1972.0
55108,CN5Y641I0055,35.823,80.373,5.0,6140.0,6020.0,6354.0,0.2,0.4,0.5,0.6,6.814416666666667,1972.0
55109,CN5Y641I0056,35.817,80.364,4.0,6040.0,5460.0,6690.0,1.64,0.7,2.4,2.5,6.814416666666667,1972.0
55110,CN5Y641I0057,35.811,80.356,5.0,5820.0,5600.0,6106.0,0.16,0.3,0.6,0.7,6.814416666666667,1972.0
55111,CN5Y641I0058,35.809,80.364,5.0,6000.0,5720.0,6320.0,0.28,0.3,0.9,1.0,6.814416666666667,1972.0
55112,CN5Y641I0059,35.803,80.365,4.0,6140.0,5660.0,6690.0,1.2,0.5,2.5,2.6,6.814416666666667,1972.0
55113,CN5Y641I0060,35.798,80.372,4.0,6240.0,5790.0,6774.0,0.74,0.6,1.3,1.4,6.814416666666667,1972.0
55114,CN5Y641I0061,35.792,80.377,4.0,6180.0,5580.0,6827.0,2.09,0.8,2.5,3.1,6.814416666666667,1972.0
55115,CN5Y641I0062,35.798,80.409,4.0,6200.0,5480.0,6827.0,5.17,1.4,3.6,4.1,6.814416666666667,1972.0
55116,CN5Y641I0063,35.768,80.388,5.0,6340.0,6080.0,6680.0,0.24,0.3,0.7,0.8,6.814416666666667,1972.0
55117,CN5Y641I0064,35.764,80.393,5.0,6320.0,6080.0,6640.0,0.23,0.3,0.8,0.9,6.814416666666667,1972.0
55118,CN5Y641I0065,35.766,80.402,4.0,6380.0,6000.0,6824.0,0.91,0.6,1.5,1.6,6.814416666666667,1972.0
55119,CN5Y641I0066,35.794,80.429,2.0,6120.0,5620.0,6671.0,4.19,1.1,3.9,4.0,6.814416666666667,1972.0
55120,CN5Y641I0067,35.769,80.458,2.0,6000.0,5400.0,6774.0,16.51,1.9,8.8,9.0,6.814416666666667,1972.0
55121,CN5Y641I0068,35.743,80.413,5.0,6100.0,5920.0,6377.0,0.26,0.4,0.6,0.7,6.814416666666667,1972.0
55122,CN5Y641I0069,35.737,80.436,4.0,6120.0,5960.0,6377.0,0.3,0.6,0.5,0.6,6.814416666666667,1972.0
55123,CN5Y641I0070,35.737,80.446,2.0,5960.0,5460.0,6548.0,9.81,2.0,4.8,6.1,6.814416666666667,1972.0
55124,CN5Y641I0071,35.726,80.406,5.0,5820.0,5520.0,6200.0,0.23,0.2,1.1,1.2,6.814416666666667,1972.0
55125,CN5Y641I0072,35.721,80.403,5.0,5940.0,5770.0,6200.0,0.07,0.1,0.5,0.6,6.814416666666667,1972.0
55126,CN5Y641I0073,35.717,80.406,5.0,6160.0,5920.0,6473.0,0.24,0.4,0.6,0.7,6.814416666666667,1972.0
55127,CN5Y641I0074,35.741,80.41,2.0,5880.0,5400.0,6473.0,8.77,1.9,4.7,5.9,6.814416666666667,1972.0
55128,CN5Y641I0075,35.722,80.385,4.0,5860.0,5680.0,6120.0,0.28,0.4,0.8,0.9,6.814416666666667,1972.0
55129,CN5Y641I0076,35.727,80.379,4.0,5820.0,5390.0,6345.0,1.79,0.5,3.4,3.5,6.814416666666667,1972.0
55130,CN5Y641I0077,35.731,80.369,4.0,5820.0,5370.0,6345.0,2.47,0.7,3.4,3.5,6.814416666666667,1972.0
55131,CN5Y641I0078,35.735,80.356,4.0,5920.0,5480.0,6442.0,2.07,0.7,3.1,3.2,6.814416666666667,1972.0
55132,CN5Y641I0079,35.744,80.355,5.0,5800.0,5600.0,6068.0,0.13,0.2,0.7,0.8,6.814416666666667,1972.0
55133,CN5Y641I0080,35.741,80.343,4.0,5920.0,5420.0,6480.0,2.66,0.7,3.8,3.9,6.814416666666667,1972.0
55134,CN5Y641I0081,35.759,80.34,4.0,6080.0,5440.0,6668.0,3.86,0.9,4.2,4.4,6.814416666666667,1972.0
55135,CN5Y641I0082,35.766,80.333,4.0,5900.0,5490.0,6400.0,1.08,0.6,1.9,2.0,6.814416666666667,1972.0
55136,CN5Y641I0083,35.772,80.326,5.0,5980.0,5760.0,6262.0,0.17,0.2,0.7,0.8,6.814416666666667,1972.0
55137,CN5Y641I0084,35.778,80.335,5.0,5620.0,5500.0,5810.0,0.07,0.1,0.5,0.5,6.814416666666667,1972.0
55138,CN5Y641I0085,35.783,80.332,5.0,5700.0,5560.0,5940.0,0.08,0.1,0.6,0.6,6.814416666666667,1972.0
55139,CN5Y641I0086,35.788,80.328,5.0,5760.0,5600.0,5954.0,0.09,0.2,0.4,0.4,6.814416666666667,1972.0
55140,CN5Y641I0087,35.781,80.323,4.0,5700.0,5390.0,6060.0,0.52,0.5,1.0,1.1,6.814416666666667,1972.0
55141,CN5Y641I0088,35.777,80.32,4.0,5760.0,5350.0,6262.0,0.6,0.4,1.5,1.6,6.814416666666667,1972.0
55142,CN5Y641I0089,35.76,80.314,2.0,5960.0,5240.0,6689.0,9.06,1.3,7.1,7.5,6.814416666666667,1972.0
55143,CN5Y641I0090,35.765,80.296,4.0,5920.0,5600.0,6312.0,0.73,0.4,1.7,1.8,6.814416666666667,1972.0
55144,CN5Y641I0091,35.776,80.294,5.0,6000.0,5760.0,6276.0,0.16,0.3,0.6,0.7,6.814416666666667,1972.0
55145,CN5Y641I0092,35.779,80.294,5.0,6020.0,5840.0,6276.0,0.06,0.1,0.5,0.5,6.814416666666667,1972.0
55146,CN5Y641I0093,35.783,80.296,5.0,5840.0,5680.0,6080.0,0.16,0.3,0.6,0.6,6.814416666666667,1972.0
55147,CN5Y641I0094,35.798,80.305,5.0,5900.0,5760.0,6120.0,0.19,0.4,0.5,0.6,6.814416666666667,1972.0
55148,CN5Y641I0095,35.806,80.307,5.0,6000.0,5840.0,6240.0,0.12,0.2,0.6,0.6,6.814416666666667,1972.0
55149,CN5Y641I0096,35.809,80.318,5.0,5660.0,5500.0,5900.0,0.13,0.3,0.5,0.6,6.814416666666667,1972.0
55150,CN5Y641I0097,35.813,80.309,5.0,5740.0,5440.0,6108.0,0.21,0.2,0.9,1.0,6.814416666666667,1972.0
55151,CN5Y641I0098,35.834,80.316,4.0,5700.0,5120.0,6240.0,3.65,0.9,3.9,4.0,6.814416666666667,1972.0
55152,CN5Y641I0099,35.83,80.298,4.0,5900.0,5306.0,6276.0,1.91,0.6,3.1,3.2,6.814416666666667,1972.0
55153,CN5Y641I0100,35.826,80.288,5.0,6000.0,5820.0,6256.0,0.1,0.2,0.5,0.6,6.814416666666667,1972.0
55154,CN5Y641I0101,35.836,80.291,5.0,5900.0,5680.0,6200.0,0.23,0.3,0.7,0.8,6.814416666666667,1972.0
55155,CN5Y641I0102,35.84,80.293,5.0,6200.0,5560.0,5920.0,0.08,0.2,0.4,0.5,6.814416666666667,1972.0
55156,CN5Y641I0103,35.856,80.304,5.0,5460.0,5370.0,5640.0,0.17,0.4,0.4,0.5,6.814416666666667,1972.0
55157,CN5Y641I0104,35.853,80.294,4.0,5760.0,5380.0,6210.0,1.05,0.6,1.8,1.9,6.814416666666667,1972.0
55158,CN5Y641I0105,35.856,80.288,5.0,5620.0,5420.0,5920.0,0.2,0.3,0.8,0.9,6.814416666666667,1972.0
55159,CN5Y641I0106,35.872,80.291,5.0,5440.0,5350.0,5610.0,0.12,0.3,0.4,0.4,6.814416666666667,1972.0
55160,CN5Y641I0107,35.871,80.284,5.0,5460.0,5280.0,5730.0,0.17,0.2,0.8,0.8,6.814416666666667,1972.0
55161,CN5Y641I0108,35.88,80.274,5.0,5420.0,5300.0,5648.0,0.16,0.4,0.4,0.5,6.814416666666667,1972.0
55162,CN5Y641I0109,35.887,80.265,5.0,5360.0,5200.0,5618.0,0.2,0.5,0.4,0.5,6.814416666666667,1972.0
55163,CN5Y641I0110,35.895,80.254,5.0,5540.0,5500.0,5596.0,0.08,0.3,0.3,0.3,6.814416666666667,1972.0
55164,CN5Y641J0001,35.883,80.256,5.0,5280.0,5280.0,5520.0,0.11,0.2,0.5,0.6,6.814416666666667,1972.0
55165,CN5Y641J0002,35.855,80.282,4.0,5480.0,5060.0,6000.0,0.6,0.5,1.3,1.4,6.814416666666667,1972.0
55166,CN5Y641J0003,35.846,80.279,4.0,5640.0,5120.0,6256.0,1.77,0.7,2.6,2.8,6.814416666666667,1972.0
55167,CN5Y641J0004,35.843,80.269,5.0,5440.0,5120.0,5840.0,0.14,0.2,0.9,1.0,6.814416666666667,1972.0
55168,CN5Y641J0005,35.84,80.268,5.0,5460.0,5320.0,5680.0,0.06,0.1,0.6,0.7,6.814416666666667,1972.0
55169,CN5Y641J0006,35.831,80.275,4.0,5700.0,5240.0,6256.0,1.41,0.7,2.1,2.2,6.814416666666667,1972.0
55170,CN5Y641J0007,35.837,80.282,4.0,5220.0,4960.0,6276.0,2.41,0.8,3.1,3.3,6.814416666666667,1972.0
55171,CN5Y641J0008,35.823,80.253,4.0,5460.0,5020.0,5972.0,0.56,0.4,1.5,1.6,6.814416666666667,1972.0
55172,CN5Y641J0009,35.823,80.245,4.0,5380.0,4920.0,5920.0,0.52,0.4,1.4,1.5,6.814416666666667,1972.0
55173,CN5Y641J0010,35.82,80.24,4.0,5400.0,5060.0,5817.0,0.29,0.3,1.0,1.1,6.814416666666667,1972.0
55174,CN5Y641J0011,35.817,80.231,4.0,5340.0,4960.0,5817.0,0.62,0.6,1.0,1.2,6.814416666666667,1972.0
55175,CN5Y641J0012,35.818,80.22,4.0,5280.0,5080.0,5580.0,0.47,0.6,0.8,0.9,6.814416666666667,1972.0
55176,CN5Y641J0013,35.816,80.206,5.0,5340.0,5200.0,5560.0,0.11,0.4,0.3,0.4,6.814416666666667,1972.0
55177,CN5Y641J0014,35.812,80.251,5.0,5680.0,5600.0,5840.0,0.06,0.2,0.3,0.3,6.814416666666667,1972.0
55178,CN5Y641J0015,35.807,80.249,5.0,5520.0,5700.0,5440.0,0.05,0.2,0.3,0.4,6.814416666666667,1972.0
55179,CN5Y641J0016,35.807,80.291,5.0,5660.0,5280.0,6120.0,0.52,0.4,1.4,1.5,6.814416666666667,1972.0
55180,CN5Y641J0017,35.794,80.291,4.0,5680.0,5300.0,6120.0,1.08,0.9,1.2,1.3,6.814416666666667,1972.0
55181,CN5Y641J0018,35.785,80.286,4.0,5660.0,5130.0,6276.0,1.4,0.7,2.0,2.1,6.814416666666667,1972.0
55182,CN5Y641J0019,35.779,80.278,5.0,5660.0,5320.0,6080.0,0.25,0.4,0.7,0.8,6.814416666666667,1972.0
55183,CN5Y641J0020,35.774,80.272,4.0,5420.0,5120.0,5800.0,0.4,0.4,0.9,1.0,6.814416666666667,1972.0
55184,CN5Y641J0021,35.774,80.288,4.0,5900.0,5560.0,6276.0,0.38,0.4,1.0,1.1,6.814416666666667,1972.0
55185,CN5Y641J0022,35.759,80.282,4.0,5760.0,5280.0,6312.0,1.11,0.9,1.3,1.4,6.814416666666667,1972.0
55186,CN5Y641J0023,35.755,80.288,5.0,6020.0,5800.0,6312.0,0.17,0.2,0.7,0.8,6.814416666666667,1972.0
55187,CN5Y641J0024,35.745,80.278,4.0,5660.0,5160.0,6240.0,1.0,0.6,1.7,1.8,6.814416666666667,1972.0
55188,CN5Y641J0025,35.735,80.284,4.0,6020.0,5510.0,6611.0,1.07,0.7,1.6,1.7,6.814416666666667,1972.0
55189,CN5Y641J0026,35.738,80.287,4.0,5640.0,5360.0,6149.0,2.14,0.9,2.4,2.5,6.814416666666667,1972.0
55190,CN5Y641J0027,35.723,80.262,4.0,5520.0,5200.0,5920.0,0.98,0.7,1.5,1.6,6.814416666666667,1972.0
55191,CN5Y641J0028,35.722,80.253,4.0,5520.0,5280.0,5865.0,0.55,0.6,0.9,1.0,6.814416666666667,1972.0
55192,CN5Y641J0029,35.722,80.247,5.0,5600.0,5470.0,5800.0,0.19,0.3,0.6,0.7,6.814416666666667,1972.0
55193,CN5Y641J0030,35.728,80.23,4.0,5660.0,5360.0,6052.0,0.89,0.6,1.4,1.5,6.814416666666667,1972.0
55194,CN5Y641J0031,35.742,80.223,4.0,5720.0,5460.0,6080.0,0.39,0.4,1.0,1.1,6.814416666666667,1972.0
55195,CN5Y641J0032,35.743,80.216,5.0,6000.0,5920.0,6160.0,0.05,0.2,0.3,0.3,6.814416666666667,1972.0
55196,CN5Y641J0033,35.751,80.221,5.0,5700.0,5400.0,6040.0,0.13,0.1,0.9,1.0,6.814416666666667,1972.0
55197,CN5Y641J0034,35.766,80.232,3.0,5700.0,5000.0,6210.0,1.31,0.4,3.1,3.2,6.814416666666667,1972.0
55198,CN5Y641J0035,35.755,80.205,4.0,5520.0,5040.0,6080.0,0.69,0.5,1.5,1.6,6.814416666666667,1972.0
55199,CN5Y641J0036,35.751,80.194,4.0,5660.0,5280.0,6128.0,1.11,0.7,1.6,1.7,6.814416666666667,1972.0
55200,CN5Y641J0037,35.775,80.123,5.0,5720.0,5680.0,5840.0,0.06,0.3,0.2,0.3,6.814416666666667,1972.0
55201,CN5Y641J0038,35.789,80.139,5.0,5400.0,5280.0,5570.0,0.08,0.3,0.3,0.4,6.814416666666667,1972.0
55202,CN5Y641J0039,35.79,80.128,4.0,5520.0,5160.0,5961.0,0.69,0.7,1.0,1.1,6.814416666666667,1972.0
55203,CN5Y641J0040,35.784,80.118,4.0,5420.0,4980.0,5960.0,0.52,0.4,1.4,1.5,6.814416666666667,1972.0
55204,CN5Y641J0041,35.778,80.113,5.0,5700.0,5440.0,6036.0,0.33,0.6,0.6,0.6,6.814416666666667,1972.0
55205,CN5Y641J0042,35.778,80.106,4.0,5500.0,5040.0,6058.0,0.66,0.3,1.9,2.0,6.814416666666667,1972.0
55206,CN5Y641J0043,35.78,80.101,5.0,5300.0,5280.0,5600.0,0.1,0.2,0.5,0.6,6.814416666666667,1972.0
55207,CN5Y641J0044,35.776,80.098,4.0,5540.0,5120.0,6058.0,1.01,0.5,1.9,2.0,6.814416666666667,1972.0
55208,CN5Y641J0045,35.774,80.087,4.0,5620.0,5300.0,6018.0,0.96,0.5,1.8,1.9,6.814416666666667,1972.0
55209,CN5Y641J0046,35.777,80.083,5.0,5680.0,5420.0,6018.0,0.19,0.2,1.0,1.1,6.814416666666667,1972.0
55210,CN5Y641J0047,35.825,80.109,5.0,5460.0,5360.0,5630.0,0.23,0.8,0.3,0.3,6.814416666666667,1972.0
55211,CN5Y641J0048,35.823,80.093,4.0,5540.0,5360.0,5800.0,0.73,1.0,0.7,0.8,6.814416666666667,1972.0
55212,CN5Y641J0049,35.828,80.087,5.0,5500.0,5360.0,5680.0,0.1,0.3,0.4,0.5,6.814416666666667,1972.0
55213,CN5Y641J0050,35.831,80.081,5.0,5500.0,5420.0,5680.0,0.06,0.2,0.3,0.4,6.814416666666667,1972.0
55214,CN5Y641J0051,35.847,80.076,5.0,5460.0,5320.0,5695.0,0.24,0.6,0.4,0.5,6.814416666666667,1972.0
55215,CN5Y641J0052,35.855,80.058,5.0,5660.0,5520.0,5880.0,0.14,0.3,0.5,0.6,6.814416666666667,1972.0
55216,CN5Y641J0053,35.855,80.051,4.0,5600.0,5320.0,5922.0,0.42,0.4,1.0,1.1,6.814416666666667,1972.0
55217,CN5Y641J0054,35.822,80.074,5.0,5540.0,5460.0,5674.0,0.15,0.8,0.2,0.3,6.814416666666667,1972.0
55218,CN5Y641J0055,35.8,80.088,5.0,5500.0,5400.0,5640.0,0.08,0.2,0.4,0.5,6.814416666666667,1972.0
55219,CN5Y641J0056,35.782,80.076,4.0,5520.0,5140.0,5980.0,0.82,0.5,1.5,1.6,6.814416666666667,1972.0
55220,CN5Y641J0057,35.791,80.086,4.0,5600.0,5200.0,6034.0,1.34,0.7,2.0,2.1,6.814416666666667,1972.0
55221,CN5Y641J0058,35.781,80.059,5.0,5600.0,5400.0,5840.0,0.21,0.3,0.7,0.8,6.814416666666667,1972.0
55222,CN5Y641J0059,35.79,80.05,5.0,5460.0,5380.0,5610.0,0.06,0.3,0.2,0.3,6.814416666666667,1972.0
55223,CN5Y641J0060,35.776,80.051,4.0,5620.0,5280.0,6034.0,0.99,0.5,2.0,2.1,6.814416666666667,1972.0
55224,CN5Y641J0061,35.776,80.043,4.0,5600.0,5320.0,5974.0,0.66,0.6,1.2,1.4,6.814416666666667,1972.0
55225,CN5Y641J0062,35.778,80.032,5.0,5480.0,5320.0,5740.0,0.2,0.5,0.4,0.5,6.814416666666667,1972.0
55226,CN5Y641J0063,35.779,80.026,5.0,5520.0,5380.0,5730.0,0.11,0.3,0.4,0.5,6.814416666666667,1972.0
55227,CN5Y641J0064,35.745,80.2,5.0,5720.0,5640.0,5881.0,0.04,0.2,0.2,0.3,6.814416666666667,1972.0
55228,CN5Y641J0065,35.723,80.223,5.0,5840.0,5720.0,6052.0,0.13,0.3,0.5,0.6,6.814416666666667,1972.0
55229,CN5Y641J0066,35.716,80.275,5.0,5840.0,5720.0,6040.0,0.08,0.2,0.4,0.5,6.814416666666667,1972.0
55230,CN5Y641J0067,35.717,80.287,4.0,6100.0,5520.0,6611.0,1.5,0.5,2.9,3.0,6.814416666666667,1972.0
55231,CN5Y641J0068,35.72,80.308,4.0,6140.0,5720.0,6668.0,1.92,1.1,1.8,2.0,6.814416666666667,1972.0
55232,CN5Y641J0069,35.716,80.318,4.0,6320.0,6080.0,6668.0,0.34,0.3,1.1,1.2,6.814416666666667,1972.0
55233,CN5Y641J0070,35.719,80.329,4.0,6100.0,5680.0,6668.0,2.12,1.0,2.2,2.3,6.814416666666667,1972.0
55234,CN5Y641J0071,35.723,80.34,4.0,6100.0,5880.0,6400.0,0.38,0.4,0.9,1.0,6.814416666666667,1972.0
55235,CN5Y641J0072,35.722,80.348,4.0,6120.0,5840.0,6442.0,0.54,0.4,1.3,1.4,6.814416666666667,1972.0
55236,CN5Y641J0073,35.72,80.356,5.0,6020.0,5940.0,6160.0,0.07,0.2,0.3,0.4,6.814416666666667,1972.0
55237,CN5Y641J0074,35.715,80.365,4.0,6080.0,5880.0,6345.0,0.51,0.7,0.7,0.8,6.814416666666667,1972.0
55238,CN5Y641J0075,35.713,80.375,5.0,6180.0,6080.0,6320.0,0.12,0.3,0.4,0.5,6.814416666666667,1972.0
55239,CN5Y641J0076,35.704,80.381,5.0,6040.0,5910.0,6220.0,0.1,0.2,0.5,0.6,6.814416666666667,1972.0
55240,CN5Y641J0077,35.686,80.402,4.0,6100.0,5860.0,6393.0,0.52,0.6,0.9,1.0,6.814416666666667,1972.0
55241,CN5Y641J0078,35.682,80.408,4.0,6000.0,5880.0,6393.0,0.38,0.5,0.8,0.9,6.814416666666667,1972.0
55242,CN5Y641J0079,35.636,80.425,5.0,5680.0,5620.0,5780.0,0.16,0.4,0.4,0.4,6.814416666666667,1972.0
55243,CN5Y641J0080,35.636,80.414,5.0,5640.0,5580.0,5797.0,0.19,0.6,0.3,0.4,6.814416666666667,1972.0
55244,CN5Y641J0081,35.63,80.392,4.0,5740.0,5640.0,5915.0,0.52,0.7,0.7,0.8,6.814416666666667,1972.0
55245,CN5Y641J0082,35.635,80.384,5.0,5740.0,5680.0,5880.0,0.2,0.5,0.4,0.5,6.814416666666667,1972.0
55246,CN5Y641J0083,35.673,80.357,4.0,5740.0,5560.0,5963.0,0.33,0.7,0.5,0.6,6.814416666666667,1972.0
55247,CN5Y641J0084,35.613,80.377,5.0,5620.0,5540.0,5795.0,0.12,0.4,0.3,0.4,6.814416666666667,1972.0
55248,CN5Y641J0085,35.583,80.378,4.0,5680.0,5500.0,5920.0,0.34,0.6,0.6,0.7,6.814416666666667,1972.0
55249,CN5Y641J0086,35.574,80.379,4.0,5800.0,5560.0,6085.0,0.53,0.5,1.1,1.2,6.814416666666667,1972.0
55250,CN5Y641J0087,35.538,80.4,5.0,5800.0,5660.0,6040.0,0.27,0.3,1.0,1.1,6.814416666666667,1972.0
55251,CN5Y641J0088,35.53,80.403,2.0,5820.0,5350.0,6309.0,10.65,1.7,6.4,6.5,6.814416666666667,1972.0
55252,CN5Y641J0089,35.531,80.366,4.0,5780.0,5560.0,6044.0,0.84,0.6,1.3,1.4,6.814416666666667,1972.0
55253,CN5Y641J0090,35.531,80.357,5.0,5720.0,5580.0,5960.0,0.22,0.3,0.8,0.9,6.814416666666667,1972.0
55254,CN5Y641J0091,35.547,80.348,5.0,5700.0,5560.0,5926.0,0.19,0.3,0.7,0.7,6.814416666666667,1972.0
55255,CN5Y641J0092,35.537,80.339,4.0,5720.0,5480.0,6052.0,1.06,0.7,1.5,1.6,6.814416666666667,1972.0
55256,CN5Y641J0093,35.535,80.318,4.0,5800.0,5450.0,6180.0,3.45,1.2,2.9,3.0,6.814416666666667,1972.0
55257,CN5Y641J0094,35.548,80.312,4.0,5800.0,5560.0,6130.0,0.53,0.6,0.9,1.0,6.814416666666667,1972.0
55258,CN5Y641J0095,35.553,80.308,4.0,5900.0,5680.0,6160.0,0.27,0.4,0.7,0.8,6.814416666666667,1972.0
55259,CN5Y641J0096,35.564,80.316,4.0,5900.0,5480.0,6386.0,2.96,0.9,3.4,3.5,6.814416666666667,1972.0
55260,CN5Y641J0097,35.575,80.329,4.0,5700.0,5400.0,6040.0,0.89,0.5,1.8,1.9,6.814416666666667,1972.0
55261,CN5Y641J0098,35.584,80.32,4.0,5820.0,5440.0,6386.0,2.81,0.9,3.3,3.4,6.814416666666667,1972.0
55262,CN5Y641J0099,35.589,80.306,4.0,5860.0,5400.0,6386.0,3.11,0.8,3.8,3.9,6.814416666666667,1972.0
55263,CN5Y641J0100,35.609,80.311,5.0,5680.0,5600.0,5800.0,0.04,0.2,0.2,0.3,6.814416666666667,1972.0
55264,CN5Y641J0101,35.619,80.313,5.0,5640.0,5580.0,5780.0,0.1,0.3,0.4,0.5,6.814416666666667,1972.0
55265,CN5Y641J0102,35.612,80.306,4.0,5640.0,5360.0,6008.0,0.61,0.5,1.2,1.3,6.814416666666667,1972.0
55266,CN5Y641J0103,35.61,80.301,5.0,5660.0,5560.0,5840.0,0.05,0.2,0.3,0.4,6.814416666666667,1972.0
55267,CN5Y641J0104,35.602,80.302,5.0,5740.0,5660.0,5920.0,0.11,0.3,0.4,0.5,6.814416666666667,1972.0
55268,CN5Y641J0105,35.596,80.3,5.0,5740.0,5600.0,5962.0,0.15,0.3,0.6,0.7,6.814416666666667,1972.0
55269,CN5Y641J0106,35.591,80.294,4.0,5800.0,5540.0,6112.0,1.12,0.7,1.7,1.8,6.814416666666667,1972.0
55270,CN5Y641J0107,35.6,80.287,5.0,5780.0,5640.0,6029.0,0.26,0.4,0.6,0.7,6.814416666666667,1972.0
55271,CN5Y641J0108,35.606,80.284,5.0,5740.0,5620.0,5960.0,0.22,0.4,0.6,0.7,6.814416666666667,1972.0
